light-bh1745,"[8.0,8101.0,2.0]",1497393162652
light-bh1745,"[3.0,9228.0,3.0]",1497393163001
light-bh1745,"[4.0,7256.0,4.0]",1497393163352
light-bh1745,"[4.0,9941.0,3.0]",1497393163701
light-bh1745,"[3.0,10000.0,3.0]",1497393164052
light-bh1745,"[3.0,8101.0,3.0]",1497393164402
light-bh1745,"[4.0,9941.0,3.0]",1497393164751
light-bh1745,"[4.0,7256.0,3.0]",1497393165102
light-bh1745,"[3.0,8101.0,3.0]",1497393165452
light-bh1745,"[3.0,8101.0,3.0]",1497393165802
light-bh1745,"[3.0,8101.0,3.0]",1497393166152
light-bh1745,"[3.0,10000.0,3.0]",1497393166502
light-bh1745,"[4.0,10000.0,3.0]",1497393166852
light-bh1745,"[4.0,9941.0,3.0]",1497393167202
light-bh1745,"[3.0,10000.0,4.0]",1497393167552
light-bh1745,"[4.0,8101.0,3.0]",1497393167902
light-bh1745,"[4.0,7256.0,3.0]",1497393168252
light-bh1745,"[3.0,9941.0,3.0]",1497393168602
light-bh1745,"[3.0,8101.0,3.0]",1497393168952
light-bh1745,"[3.0,10000.0,2.0]",1497393169302
light-bh1745,"[4.0,9941.0,3.0]",1497393169652
light-bh1745,"[4.0,9941.0,3.0]",1497393170002
light-bh1745,"[2.0,10000.0,3.0]",1497393170352
light-bh1745,"[2.0,10000.0,3.0]",1497393170702
light-bh1745,"[5.0,6083.0,3.0]",1497393171052
light-bh1745,"[9.0,9941.0,2.0]",1497393171401
light-bh1745,"[4.0,10000.0,4.0]",1497393171751
light-bh1745,"[3.0,10000.0,3.0]",1497393172102
light-bh1745,"[4.0,9941.0,3.0]",1497393172452
light-bh1745,"[3.0,8101.0,3.0]",1497393172802
light-bh1745,"[4.0,7256.0,3.0]",1497393173152
light-bh1745,"[5.0,8913.0,3.0]",1497393173502
light-bh1745,"[4.0,7256.0,3.0]",1497393173852
light-bh1745,"[4.0,10000.0,3.0]",1497393174201
light-bh1745,"[4.0,9941.0,3.0]",1497393174551
light-bh1745,"[4.0,9941.0,3.0]",1497393174902
light-bh1745,"[3.0,10000.0,3.0]",1497393175252
light-bh1745,"[4.0,8101.0,3.0]",1497393175601
light-bh1745,"[3.0,10000.0,2.0]",1497393175952
light-bh1745,"[3.0,10000.0,3.0]",1497393176301
light-bh1745,"[4.0,7256.0,3.0]",1497393176652
light-bh1745,"[3.0,10000.0,3.0]",1497393177002
light-bh1745,"[4.0,7256.0,3.0]",1497393177352
light-bh1745,"[8.0,7256.0,2.0]",1497393177701
light-bh1745,"[4.0,9228.0,3.0]",1497393178052
light-bh1745,"[8.0,10000.0,2.0]",1497393178401
light-bh1745,"[4.0,9941.0,3.0]",1497393178752
light-bh1745,"[4.0,9941.0,3.0]",1497393179102
light-bh1745,"[8.0,7256.0,2.0]",1497393179452
light-bh1745,"[3.0,9228.0,2.0]",1497393179802
light-bh1745,"[4.0,7256.0,3.0]",1497393180152
light-bh1745,"[4.0,10000.0,3.0]",1497393180502
light-bh1745,"[4.0,10000.0,3.0]",1497393180852
light-bh1745,"[4.0,8101.0,3.0]",1497393181202
light-bh1745,"[3.0,8101.0,3.0]",1497393181554
light-bh1745,"[4.0,10000.0,3.0]",1497393181901
light-bh1745,"[4.0,8101.0,3.0]",1497393182251
light-bh1745,"[3.0,8101.0,3.0]",1497393182602
light-bh1745,"[4.0,7256.0,3.0]",1497393182952
light-bh1745,"[4.0,7256.0,3.0]",1497393183302
light-bh1745,"[8.0,8101.0,2.0]",1497393183652
light-bh1745,"[3.0,10000.0,2.0]",1497393184002
light-bh1745,"[3.0,10000.0,3.0]",1497393184352
light-bh1745,"[3.0,10000.0,3.0]",1497393184702
light-bh1745,"[4.0,7256.0,3.0]",1497393185052
light-bh1745,"[2.0,10000.0,3.0]",1497393185401
light-bh1745,"[3.0,9228.0,3.0]",1497393185752
light-bh1745,"[3.0,8101.0,3.0]",1497393186102
light-bh1745,"[4.0,8101.0,3.0]",1497393186452
light-bh1745,"[3.0,8101.0,2.0]",1497393186802
light-bh1745,"[8.0,10000.0,2.0]",1497393187152
light-bh1745,"[4.0,10000.0,3.0]",1497393187502
light-bh1745,"[4.0,9941.0,3.0]",1497393187852
light-bh1745,"[3.0,10000.0,2.0]",1497393188202
light-bh1745,"[4.0,6602.0,3.0]",1497393188552
light-bh1745,"[4.0,7256.0,3.0]",1497393188902
light-bh1745,"[7.0,10000.0,2.0]",1497393189252
light-bh1745,"[3.0,9941.0,4.0]",1497393189602
light-bh1745,"[3.0,10000.0,2.0]",1497393189952
light-bh1745,"[3.0,10000.0,3.0]",1497393190302
light-bh1745,"[10.0,4669.0,2.0]",1497393190652
light-bh1745,"[4.0,7256.0,3.0]",1497393191002
light-bh1745,"[4.0,8101.0,3.0]",1497393191352
light-bh1745,"[3.0,8101.0,3.0]",1497393191701
light-bh1745,"[10.0,8913.0,2.0]",1497393192052
light-bh1745,"[3.0,9228.0,3.0]",1497393192401
light-bh1745,"[8.0,8101.0,2.0]",1497393192752
light-bh1745,"[10.0,6083.0,2.0]",1497393193102
light-bh1745,"[8.0,9941.0,1.0]",1497393193452
light-bh1745,"[4.0,8101.0,3.0]",1497393193803
light-bh1745,"[4.0,10000.0,3.0]",1497393194151
light-bh1745,"[3.0,9941.0,3.0]",1497393194502
light-bh1745,"[3.0,9228.0,3.0]",1497393194851
light-bh1745,"[4.0,9941.0,3.0]",1497393195202
light-bh1745,"[3.0,10000.0,3.0]",1497393195551
light-bh1745,"[4.0,7256.0,3.0]",1497393195901
light-bh1745,"[3.0,9228.0,3.0]",1497393196251
light-bh1745,"[4.0,9941.0,3.0]",1497393196602
light-bh1745,"[5.0,8913.0,3.0]",1497393196952
light-bh1745,"[3.0,10000.0,3.0]",1497393197302
light-bh1745,"[3.0,8101.0,3.0]",1497393197652
light-bh1745,"[8.0,7256.0,2.0]",1497393198002
light-bh1745,"[4.0,7256.0,3.0]",1497393198352
light-bh1745,"[4.0,10000.0,3.0]",1497393198702
light-bh1745,"[4.0,10000.0,3.0]",1497393199052
light-bh1745,"[4.0,10000.0,3.0]",1497393199401
light-bh1745,"[3.0,8101.0,3.0]",1497393199752
light-bh1745,"[3.0,6083.0,3.0]",1497393200101
light-bh1745,"[4.0,10000.0,3.0]",1497393200451
light-bh1745,"[8.0,10000.0,2.0]",1497393200801
light-bh1745,"[3.0,10000.0,3.0]",1497393201152
light-bh1745,"[3.0,8101.0,2.0]",1497393201502
light-bh1745,"[8.0,7256.0,2.0]",1497393201851
light-bh1745,"[3.0,9228.0,2.0]",1497393202202
light-bh1745,"[3.0,10000.0,3.0]",1497393202551
light-bh1745,"[4.0,8101.0,3.0]",1497393202902
light-bh1745,"[4.0,5481.0,3.0]",1497393203252
light-bh1745,"[4.0,5025.0,3.0]",1497393203602
light-bh1745,"[3.0,10000.0,2.0]",1497393203952
light-bh1745,"[3.0,9228.0,3.0]",1497393204301
light-bh1745,"[3.0,10000.0,3.0]",1497393204652
light-bh1745,"[3.0,6909.0,2.0]",1497393205002
light-bh1745,"[4.0,10000.0,1.0]",1497393205353
light-bh1745,"[3.0,10000.0,2.0]",1497393205702
light-bh1745,"[3.0,10000.0,3.0]",1497393206052
light-bh1745,"[3.0,10000.0,2.0]",1497393206402
light-bh1745,"[4.0,10000.0,1.0]",1497393206752
light-bh1745,"[2.0,10000.0,2.0]",1497393207102
light-bh1745,"[4.0,9228.0,3.0]",1497393207452
light-bh1745,"[228.0,2171.0,262.0]",1497393207802
light-bh1745,"[157.0,3157.0,432.0]",1497393208152
light-bh1745,"[157.0,3152.0,433.0]",1497393208502
light-bh1745,"[153.0,3156.0,430.0]",1497393208852
light-bh1745,"[154.0,3133.0,430.0]",1497393209202
light-bh1745,"[423.0,5978.0,415.0]",1497393209551
light-bh1745,"[146.0,3119.0,432.0]",1497393209902
light-bh1745,"[154.0,3117.0,430.0]",1497393210252
light-bh1745,"[155.0,3131.0,430.0]",1497393210602
light-bh1745,"[154.0,3135.0,430.0]",1497393210952
light-bh1745,"[154.0,3138.0,430.0]",1497393211302
light-bh1745,"[155.0,3166.0,430.0]",1497393211652
light-bh1745,"[155.0,3103.0,430.0]",1497393212001
light-bh1745,"[154.0,3144.0,431.0]",1497393212352
light-bh1745,"[156.0,3143.0,432.0]",1497393212702
light-bh1745,"[155.0,3147.0,431.0]",1497393213052
light-bh1745,"[154.0,3156.0,431.0]",1497393213398
light-bh1745,"[155.0,3143.0,432.0]",1497393213748
light-bh1745,"[156.0,3109.0,433.0]",1497393214098
light-bh1745,"[154.0,3117.0,437.0]",1497393214448
light-bh1745,"[155.0,3137.0,436.0]",1497393214798
light-bh1745,"[157.0,3153.0,437.0]",1497393215148
light-bh1745,"[153.0,3141.0,437.0]",1497393215498
light-bh1745,"[156.0,3155.0,436.0]",1497393215848
light-bh1745,"[153.0,3139.0,437.0]",1497393216197
light-bh1745,"[154.0,3157.0,437.0]",1497393216548
light-bh1745,"[155.0,3149.0,439.0]",1497393216898
light-bh1745,"[155.0,3151.0,438.0]",1497393217248
light-bh1745,"[156.0,3157.0,438.0]",1497393217598
light-bh1745,"[155.0,3123.0,439.0]",1497393217948
light-bh1745,"[155.0,3177.0,438.0]",1497393218297
light-bh1745,"[155.0,3139.0,439.0]",1497393218648
light-bh1745,"[154.0,3157.0,439.0]",1497393218998
light-bh1745,"[154.0,3173.0,440.0]",1497393219348
light-bh1745,"[156.0,3143.0,438.0]",1497393219698
light-bh1745,"[155.0,3159.0,439.0]",1497393220048
light-bh1745,"[10.0,3087.0,44.0]",1497394066063
light-bh1745,"[20.0,1961.0,44.0]",1497394066458
light-bh1745,"[15.0,10000.0,41.0]",1497394066808
light-bh1745,"[12.0,4019.0,34.0]",1497394067159
light-bh1745,"[9.0,2912.0,34.0]",1497394067509
light-bh1745,"[11.0,3795.0,32.0]",1497394067858
light-bh1745,"[167.0,2425.0,65.0]",1497394068212
light-bh1745,"[13.0,9499.0,55.0]",1497394068560
light-bh1745,"[3.0,10000.0,3.0]",1497394068910
light-bh1745,"[0.0,0.0,9.0]",1497394069261
light-bh1745,"[0.0,0.0,7.0]",1497394069610
light-bh1745,"[0.0,0.0,2.0]",1497394069961
light-bh1745,"[0.0,0.0,9.0]",1497394070310
light-bh1745,"[0.0,0.0,10.0]",1497394070660
light-bh1745,"[4.0,3430.0,9.0]",1497394071011
light-bh1745,"[4.0,10000.0,4.0]",1497394071526
light-bh1745,"[5.0,10000.0,9.0]",1497394071882
light-bh1745,"[3.0,10000.0,8.0]",1497394072232
light-bh1745,"[4.0,2912.0,6.0]",1497394072583
light-bh1745,"[4.0,2164.0,9.0]",1497394072933
light-bh1745,"[0.0,0.0,8.0]",1497394073282
light-bh1745,"[0.0,0.0,8.0]",1497394073632
light-bh1745,"[0.0,0.0,7.0]",1497394073982
light-bh1745,"[1.0,6083.0,8.0]",1497394074333
light-bh1745,"[4.0,3958.0,8.0]",1497394074682
light-bh1745,"[2.0,3117.0,7.0]",1497394075032
light-bh1745,"[0.0,0.0,9.0]",1497394075383
light-bh1745,"[1.0,10000.0,9.0]",1497394075732
light-bh1745,"[0.0,0.0,9.0]",1497394076082
light-bh1745,"[0.0,0.0,8.0]",1497394076432
light-bh1745,"[2.0,10000.0,8.0]",1497394076782
light-bh1745,"[3.0,6083.0,8.0]",1497394077132
light-bh1745,"[4.0,5025.0,7.0]",1497394077482
light-bh1745,"[0.0,0.0,6.0]",1497394077832
light-bh1745,"[0.0,0.0,8.0]",1497394078182
light-bh1745,"[0.0,0.0,9.0]",1497394078533
light-bh1745,"[0.0,0.0,9.0]",1497394078882
light-bh1745,"[1.0,10000.0,9.0]",1497394079232
light-bh1745,"[1.0,10000.0,9.0]",1497394079583
light-bh1745,"[6.0,10000.0,9.0]",1497394079932
light-bh1745,"[3.0,1493.0,7.0]",1497394080283
light-bh1745,"[2.0,3535.0,6.0]",1497394080632
light-bh1745,"[0.0,0.0,9.0]",1497394080982
light-bh1745,"[0.0,0.0,8.0]",1497394081333
light-bh1745,"[1.0,2768.0,8.0]",1497394081682
light-bh1745,"[1.0,4384.0,8.0]",1497394082032
light-bh1745,"[4.0,3958.0,8.0]",1497394082382
light-bh1745,"[6.0,3005.0,6.0]",1497394082732
light-bh1745,"[0.0,0.0,6.0]",1497394083082
light-bh1745,"[1.0,8101.0,7.0]",1497394083432
light-bh1745,"[0.0,0.0,8.0]",1497394083782
light-bh1745,"[0.0,0.0,8.0]",1497394084133
light-bh1745,"[2.0,7187.0,7.0]",1497394084482
light-bh1745,"[4.0,10000.0,8.0]",1497394084832
light-bh1745,"[5.0,8237.0,7.0]",1497394085183
light-bh1745,"[2.0,3535.0,6.0]",1497394085533
light-bh1745,"[0.0,0.0,7.0]",1497394085882
light-bh1745,"[0.0,0.0,6.0]",1497394086232
light-bh1745,"[0.0,0.0,7.0]",1497394086582
light-bh1745,"[0.0,0.0,7.0]",1497394086932
light-bh1745,"[3.0,6083.0,8.0]",1497394087283
light-bh1745,"[6.0,3117.0,9.0]",1497394087633
light-bh1745,"[3.0,6083.0,8.0]",1497394087983
light-bh1745,"[3.0,3005.0,7.0]",1497394088332
light-bh1745,"[1.0,10000.0,9.0]",1497394088682
light-bh1745,"[0.0,0.0,9.0]",1497394089032
light-bh1745,"[1.0,6083.0,6.0]",1497394089383
light-bh1745,"[2.0,6083.0,7.0]",1497394089733
light-bh1745,"[5.0,8237.0,6.0]",1497394090082
light-bh1745,"[3.0,4461.0,7.0]",1497394090432
light-bh1745,"[0.0,0.0,5.0]",1497394090782
light-bh1745,"[0.0,0.0,6.0]",1497394091132
light-bh1745,"[0.0,0.0,6.0]",1497394091483
light-bh1745,"[0.0,0.0,7.0]",1497394091832
light-bh1745,"[0.0,0.0,7.0]",1497394092183
light-bh1745,"[2.0,6083.0,9.0]",1497394092532
light-bh1745,"[6.0,4384.0,7.0]",1497394092884
light-bh1745,"[0.0,0.0,5.0]",1497394093233
light-bh1745,"[0.0,0.0,6.0]",1497394093582
light-bh1745,"[0.0,0.0,7.0]",1497394093932
light-bh1745,"[0.0,0.0,8.0]",1497394094282
light-bh1745,"[0.0,0.0,8.0]",1497394094633
light-bh1745,"[1.0,10000.0,7.0]",1497394094982
light-bh1745,"[1.0,4461.0,7.0]",1497394095333
light-bh1745,"[5.0,3958.0,6.0]",1497394095683
light-bh1745,"[2.0,3430.0,5.0]",1497394096032
light-bh1745,"[0.0,0.0,7.0]",1497394096382
light-bh1745,"[0.0,0.0,6.0]",1497394096732
light-bh1745,"[0.0,0.0,8.0]",1497394097082
light-bh1745,"[0.0,0.0,8.0]",1497394097432
light-bh1745,"[1.0,4461.0,8.0]",1497394097783
light-bh1745,"[4.0,7187.0,8.0]",1497394098132
light-bh1745,"[3.0,1465.0,6.0]",1497394098483
light-bh1745,"[3.0,2373.0,7.0]",1497394098833
light-bh1745,"[0.0,0.0,8.0]",1497394099183
light-bh1745,"[0.0,0.0,8.0]",1497394099532
light-bh1745,"[1.0,4461.0,7.0]",1497394099882
light-bh1745,"[1.0,2768.0,8.0]",1497394100232
light-bh1745,"[5.0,10000.0,8.0]",1497394100582
light-bh1745,"[4.0,1767.0,6.0]",1497394100932
light-bh1745,"[0.0,0.0,6.0]",1497394101282
light-bh1745,"[0.0,0.0,8.0]",1497394101632
light-bh1745,"[0.0,0.0,7.0]",1497394101983
light-bh1745,"[1.0,10000.0,7.0]",1497394102332
light-bh1745,"[2.0,10000.0,7.0]",1497394102683
light-bh1745,"[5.0,8237.0,7.0]",1497394103032
light-bh1745,"[4.0,2766.0,6.0]",1497394103382
light-bh1745,"[2.0,3535.0,4.0]",1497394103733
light-bh1745,"[1.0,10000.0,6.0]",1497394104083
light-bh1745,"[0.0,0.0,7.0]",1497394104433
light-bh1745,"[0.0,0.0,7.0]",1497394104782
light-bh1745,"[1.0,10000.0,6.0]",1497394105133
light-bh1745,"[5.0,3958.0,6.0]",1497394105483
light-bh1745,"[4.0,4384.0,6.0]",1497394105833
light-bh1745,"[0.0,0.0,5.0]",1497394106183
light-bh1745,"[1.0,10000.0,6.0]",1497394106532
light-bh1745,"[0.0,0.0,7.0]",1497394106883
light-bh1745,"[0.0,0.0,7.0]",1497394107232
light-bh1745,"[1.0,4461.0,7.0]",1497394107583
light-bh1745,"[0.0,0.0,7.0]",1497394107932
light-bh1745,"[3.0,6083.0,7.0]",1497394108282
light-bh1745,"[2.0,2912.0,6.0]",1497394108632
light-bh1745,"[3.0,3337.0,7.0]",1497394108982
light-bh1745,"[0.0,0.0,7.0]",1497394109333
light-bh1745,"[0.0,0.0,7.0]",1497394109682
light-bh1745,"[1.0,4461.0,6.0]",1497394110033
light-bh1745,"[1.0,2768.0,7.0]",1497394110382
light-bh1745,"[6.0,7187.0,7.0]",1497394110733
light-bh1745,"[0.0,0.0,6.0]",1497394111082
light-bh1745,"[0.0,0.0,5.0]",1497394111432
light-bh1745,"[0.0,0.0,6.0]",1497394111782
light-bh1745,"[0.0,0.0,6.0]",1497394112132
light-bh1745,"[1.0,2181.0,7.0]",1497394112483
light-bh1745,"[1.0,2181.0,7.0]",1497394112832
light-bh1745,"[5.0,6379.0,6.0]",1497394113182
light-bh1745,"[3.0,2296.0,6.0]",1497394113533
light-bh1745,"[0.0,0.0,5.0]",1497394113883
light-bh1745,"[0.0,0.0,7.0]",1497394114232
light-bh1745,"[0.0,0.0,6.0]",1497394114583
light-bh1745,"[1.0,2181.0,7.0]",1497394114932
light-bh1745,"[1.0,6083.0,7.0]",1497394115282
light-bh1745,"[4.0,3958.0,7.0]",1497394115632
light-bh1745,"[0.0,0.0,6.0]",1497394115982
light-bh1745,"[0.0,0.0,6.0]",1497394116332
light-bh1745,"[0.0,0.0,7.0]",1497394116682
light-bh1745,"[0.0,0.0,7.0]",1497394117033
light-bh1745,"[0.0,0.0,6.0]",1497394117382
light-bh1745,"[2.0,3350.0,7.0]",1497394117733
light-bh1745,"[5.0,3958.0,6.0]",1497394118083
light-bh1745,"[1.0,3958.0,6.0]",1497394118432
light-bh1745,"[1.0,10000.0,6.0]",1497394118783
light-bh1745,"[0.0,0.0,7.0]",1497394119132
light-bh1745,"[0.0,0.0,6.0]",1497394119482
light-bh1745,"[0.0,0.0,7.0]",1497394119833
light-bh1745,"[4.0,4384.0,7.0]",1497394120182
light-bh1745,"[3.0,3636.0,7.0]",1497394120532
light-bh1745,"[2.0,5025.0,5.0]",1497394120882
light-bh1745,"[3.0,2296.0,7.0]",1497394121233
light-bh1745,"[0.0,0.0,5.0]",1497394121582
light-bh1745,"[0.0,0.0,7.0]",1497394121932
light-bh1745,"[1.0,1890.0,7.0]",1497394122283
light-bh1745,"[1.0,1718.0,7.0]",1497394122632
light-bh1745,"[4.0,3655.0,7.0]",1497394122982
light-bh1745,"[0.0,0.0,6.0]",1497394123332
light-bh1745,"[3.0,2373.0,5.0]",1497394123682
light-bh1745,"[0.0,0.0,7.0]",1497394124032
light-bh1745,"[0.0,0.0,7.0]",1497394124382
light-bh1745,"[0.0,0.0,6.0]",1497394124733
light-bh1745,"[2.0,4384.0,8.0]",1497394125082
light-bh1745,"[6.0,3117.0,6.0]",1497394125433
light-bh1745,"[0.0,0.0,6.0]",1497394125783
light-bh1745,"[1.0,6909.0,7.0]",1497394126132
light-bh1745,"[0.0,0.0,6.0]",1497394126482
light-bh1745,"[0.0,0.0,7.0]",1497394126832
light-bh1745,"[0.0,0.0,7.0]",1497394127182
light-bh1745,"[5.0,3256.0,8.0]",1497394127533
light-bh1745,"[6.0,2617.0,6.0]",1497394127882
light-bh1745,"[3.0,3117.0,6.0]",1497394128232
light-bh1745,"[0.0,0.0,7.0]",1497394128583
light-bh1745,"[0.0,0.0,6.0]",1497394128932
light-bh1745,"[1.0,6083.0,8.0]",1497394129283
light-bh1745,"[1.0,5025.0,7.0]",1497394129632
light-bh1745,"[4.0,3958.0,8.0]",1497394129982
light-bh1745,"[1.0,5025.0,6.0]",1497394130332
light-bh1745,"[0.0,0.0,5.0]",1497394130683
light-bh1745,"[0.0,0.0,7.0]",1497394131033
light-bh1745,"[0.0,0.0,8.0]",1497394131382
light-bh1745,"[0.0,0.0,7.0]",1497394131733
light-bh1745,"[2.0,5025.0,7.0]",1497394132082
light-bh1745,"[5.0,3430.0,7.0]",1497394132432
light-bh1745,"[0.0,0.0,6.0]",1497394132782
light-bh1745,"[3.0,3117.0,7.0]",1497394133132
light-bh1745,"[0.0,0.0,7.0]",1497394133482
light-bh1745,"[0.0,0.0,8.0]",1497394133832
light-bh1745,"[0.0,0.0,8.0]",1497394134182
light-bh1745,"[2.0,5025.0,7.0]",1497394134532
light-bh1745,"[5.0,3430.0,7.0]",1497394134883
light-bh1745,"[3.0,3058.0,6.0]",1497394135232
light-bh1745,"[3.0,2491.0,5.0]",1497394135582
light-bh1745,"[0.0,0.0,8.0]",1497394135933
light-bh1745,"[0.0,0.0,6.0]",1497394136282
light-bh1745,"[1.0,6083.0,7.0]",1497394136632
light-bh1745,"[4.0,3958.0,7.0]",1497394136982
light-bh1745,"[5.0,3514.0,6.0]",1497394137332
light-bh1745,"[3.0,3117.0,6.0]",1497394137682
light-bh1745,"[0.0,0.0,8.0]",1497394138032
light-bh1745,"[0.0,0.0,8.0]",1497394138382
light-bh1745,"[1.0,1890.0,7.0]",1497394138732
light-bh1745,"[1.0,5025.0,7.0]",1497394139082
light-bh1745,"[5.0,3430.0,6.0]",1497394139433
light-bh1745,"[4.0,2275.0,5.0]",1497394139782
light-bh1745,"[0.0,0.0,5.0]",1497394140133
light-bh1745,"[0.0,0.0,7.0]",1497394140483
light-bh1745,"[0.0,0.0,8.0]",1497394140832
light-bh1745,"[0.0,0.0,8.0]",1497394141183
light-bh1745,"[3.0,4461.0,8.0]",1497394141532
light-bh1745,"[5.0,3655.0,8.0]",1497394141882
light-bh1745,"[2.0,5025.0,5.0]",1497394142233
light-bh1745,"[3.0,3183.0,8.0]",1497394142582
light-bh1745,"[0.0,0.0,8.0]",1497394142932
light-bh1745,"[0.0,0.0,8.0]",1497394143283
light-bh1745,"[2.0,5025.0,8.0]",1497394143632
light-bh1745,"[1.0,6083.0,7.0]",1497394143982
light-bh1745,"[1.0,6083.0,7.0]",1497394144332
light-bh1745,"[3.0,3117.0,6.0]",1497394144682
light-bh1745,"[0.0,0.0,7.0]",1497394145033
light-bh1745,"[0.0,0.0,8.0]",1497394145382
light-bh1745,"[1.0,10000.0,8.0]",1497394145732
light-bh1745,"[1.0,8101.0,7.0]",1497394146083
light-bh1745,"[4.0,3958.0,8.0]",1497394146432
light-bh1745,"[6.0,2608.0,5.0]",1497394146782
light-bh1745,"[0.0,0.0,5.0]",1497394147132
light-bh1745,"[0.0,0.0,8.0]",1497394147483
light-bh1745,"[0.0,0.0,8.0]",1497394147832
light-bh1745,"[0.0,0.0,7.0]",1497394148182
light-bh1745,"[3.0,4384.0,7.0]",1497394148532
light-bh1745,"[5.0,6379.0,6.0]",1497394148883
light-bh1745,"[0.0,0.0,6.0]",1497394149232
light-bh1745,"[1.0,10000.0,7.0]",1497394149583
light-bh1745,"[0.0,0.0,7.0]",1497394149933
light-bh1745,"[0.0,0.0,8.0]",1497394150283
light-bh1745,"[0.0,0.0,8.0]",1497394150632
light-bh1745,"[6.0,3655.0,7.0]",1497394150982
light-bh1745,"[1.0,6083.0,5.0]",1497394151332
light-bh1745,"[4.0,3256.0,5.0]",1497394151682
light-bh1745,"[1.0,10000.0,8.0]",1497394152032
light-bh1745,"[0.0,0.0,8.0]",1497394152382
light-bh1745,"[1.0,1890.0,8.0]",1497394152732
light-bh1745,"[1.0,6083.0,8.0]",1497394153082
light-bh1745,"[6.0,9123.0,7.0]",1497394153432
light-bh1745,"[2.0,6602.0,6.0]",1497394153783
light-bh1745,"[0.0,0.0,5.0]",1497394154133
light-bh1745,"[0.0,0.0,8.0]",1497394154482
light-bh1745,"[0.0,0.0,8.0]",1497394154832
light-bh1745,"[0.0,0.0,8.0]",1497394155182
light-bh1745,"[3.0,4384.0,7.0]",1497394155532
light-bh1745,"[5.0,3655.0,7.0]",1497394155883
light-bh1745,"[4.0,2164.0,6.0]",1497394156232
light-bh1745,"[0.0,0.0,7.0]",1497394156582
light-bh1745,"[0.0,0.0,8.0]",1497394156932
light-bh1745,"[0.0,0.0,7.0]",1497394157282
light-bh1745,"[1.0,8101.0,8.0]",1497394157633
light-bh1745,"[5.0,3958.0,8.0]",1497394157983
light-bh1745,"[5.0,3655.0,5.0]",1497394158332
light-bh1745,"[0.0,0.0,9.0]",1497394158682
light-bh1745,"[0.0,0.0,8.0]",1497394159032
light-bh1745,"[0.0,0.0,19.0]",1497394159383
light-bh1745,"[17.0,10000.0,18.0]",1497394159732
light-bh1745,"[13.0,3005.0,13.0]",1497394160082
light-bh1745,"[4.0,6083.0,6.0]",1497394160433
light-bh1745,"[3.0,2373.0,7.0]",1497394160783
light-bh1745,"[0.0,0.0,8.0]",1497394161133
light-bh1745,"[0.0,0.0,8.0]",1497394161482
light-bh1745,"[1.0,10000.0,6.0]",1497394161833
light-bh1745,"[2.0,4461.0,7.0]",1497394162182
light-bh1745,"[4.0,3430.0,6.0]",1497394162532
light-bh1745,"[2.0,3256.0,5.0]",1497394162882
light-bh1745,"[2.0,2460.0,6.0]",1497394163232
light-bh1745,"[0.0,0.0,6.0]",1497394163582
light-bh1745,"[0.0,0.0,5.0]",1497394163932
light-bh1745,"[0.0,0.0,6.0]",1497394164282
light-bh1745,"[1.0,2768.0,6.0]",1497394164633
light-bh1745,"[4.0,10000.0,5.0]",1497394164982
light-bh1745,"[3.0,1465.0,5.0]",1497394165333
light-bh1745,"[0.0,0.0,4.0]",1497394165682
light-bh1745,"[0.0,0.0,6.0]",1497394166033
light-bh1745,"[1.0,10000.0,6.0]",1497394166382
light-bh1745,"[1.0,2768.0,5.0]",1497394166733
light-bh1745,"[4.0,7187.0,6.0]",1497394167082
light-bh1745,"[5.0,3256.0,5.0]",1497394167433
light-bh1745,"[2.0,2673.0,5.0]",1497394167783
light-bh1745,"[1.0,10000.0,6.0]",1497394168133
light-bh1745,"[0.0,0.0,6.0]",1497394168483
light-bh1745,"[1.0,10000.0,5.0]",1497394168833
light-bh1745,"[0.0,0.0,6.0]",1497394169182
light-bh1745,"[5.0,3958.0,5.0]",1497394169532
light-bh1745,"[2.0,7187.0,6.0]",1497394169883
light-bh1745,"[0.0,0.0,5.0]",1497394170232
light-bh1745,"[0.0,0.0,6.0]",1497394170582
light-bh1745,"[0.0,0.0,6.0]",1497394170932
light-bh1745,"[1.0,4461.0,7.0]",1497394171282
light-bh1745,"[2.0,8101.0,5.0]",1497394171632
light-bh1745,"[6.0,4384.0,6.0]",1497394171982
light-bh1745,"[0.0,0.0,5.0]",1497394172333
light-bh1745,"[0.0,0.0,6.0]",1497394172682
light-bh1745,"[0.0,0.0,6.0]",1497394173032
light-bh1745,"[0.0,0.0,6.0]",1497394173382
light-bh1745,"[1.0,4461.0,6.0]",1497394173732
light-bh1745,"[1.0,10000.0,6.0]",1497394174082
light-bh1745,"[5.0,10000.0,5.0]",1497394174432
light-bh1745,"[2.0,3535.0,5.0]",1497394174782
light-bh1745,"[0.0,0.0,6.0]",1497394175132
light-bh1745,"[0.0,0.0,6.0]",1497394175482
light-bh1745,"[1.0,10000.0,7.0]",1497394175833
light-bh1745,"[0.0,0.0,5.0]",1497394176182
light-bh1745,"[4.0,10000.0,6.0]",1497394176533
light-bh1745,"[4.0,3350.0,4.0]",1497394176882
light-bh1745,"[3.0,3655.0,4.0]",1497394177232
light-bh1745,"[0.0,0.0,6.0]",1497394177582
light-bh1745,"[0.0,0.0,6.0]",1497394177933
light-bh1745,"[1.0,4461.0,6.0]",1497394178282
light-bh1745,"[2.0,7187.0,7.0]",1497394178632
